@id,@lat,@lon,name,leisure,sport
634390180,51.0674612,0.0836825,,pitch,tennis
634405661,52.9192911,-3.5987607,,pitch,tennis
634420956,52.2185152,0.0385359,,pitch,tennis
634628841,55.0457552,-1.7184828,,pitch,tennis
634708115,51.4541373,-1.2181176,,pitch,tennis
634708117,51.4522346,-1.2176156,,pitch,tennis
634727343,51.0116756,0.0840642,,pitch,tennis
634727346,51.0111485,0.0820531,,pitch,tennis
634799924,54.2821727,-1.2968641,,pitch,tennis
634799928,54.2943855,-1.2839025,,pitch,tennis
635026617,54.2150715,-1.1844321,,pitch,tennis
635026623,54.2065059,-1.1923844,,pitch,tennis
635055450,50.7471709,-3.4214741,,pitch,tennis
635091245,52.2075916,-0.0964791,,pitch,tennis
635093405,51.6462947,-1.9717894,,pitch,tennis
635213000,51.2894261,0.5381886,,pitch,tennis
635213001,51.2893354,0.5395821,,pitch,tennis
635294639,51.0690845,0.1475869,,pitch,tennis
635294643,51.0704061,0.1492130,,pitch,tennis
635294644,51.0697024,0.1525718,,pitch,tennis
635383702,54.2765159,-1.2335808,,pitch,tennis
635444002,51.0454200,-0.0089159,,pitch,tennis
635444016,51.0344913,-0.0184431,,pitch,tennis
635527808,55.1236899,-1.7570084,,pitch,tennis
635791771,51.0035519,-0.0605997,,pitch,tennis
636104514,51.1905806,-0.4497832,,pitch,tennis
636104520,51.1914549,-0.4508959,,pitch,tennis
636104526,51.1924793,-0.4519477,,pitch,tennis
636104540,51.1903781,-0.4528447,,pitch,tennis
636104561,51.1892325,-0.4429135,,pitch,tennis
636114881,51.1938823,-0.4491491,,pitch,tennis
636223289,54.4587679,-0.9292326,,pitch,tennis
636252358,50.9609073,-0.0099927,,pitch,tennis
636252360,50.9620620,-0.0046456,,pitch,tennis
636252361,50.9636656,-0.0063540,,pitch,tennis
636345460,50.9594239,0.0248734,,pitch,tennis
636345466,50.9550456,0.0350318,,pitch,tennis
636345468,50.9503579,0.0405167,,pitch,tennis
636368672,50.9641960,0.0127537,,pitch,tennis
636402208,50.9467125,-0.2113327,,pitch,tennis
636411857,50.9693872,-0.2132126,,pitch,tennis
636411871,50.9654952,-0.2392401,,pitch,tennis
636417441,50.9114677,-0.0031519,,pitch,tennis
636532199,51.0396438,-0.0240409,,pitch,tennis
636545122,56.6469018,-2.8158177,,pitch,tennis
636601084,54.1396115,-0.8119976,,pitch,tennis
636627380,54.1663771,-0.9333813,,pitch,tennis
636630052,51.0118016,-0.0216527,,pitch,tennis
636630053,51.0120285,-0.0233226,,pitch,tennis
636630054,51.0125672,-0.0327942,,pitch,tennis
636630058,51.0149211,-0.0417735,,pitch,tennis
636630059,51.0148989,-0.0533638,,pitch,tennis
636633319,51.6234754,-0.7329254,High Wycombe Lawn Tennis Club,sports_centre,tennis
636633320,51.6232967,-0.7324453,,pitch,tennis
636633321,51.6233455,-0.7326336,,pitch,tennis
636633322,51.6233938,-0.7328189,,pitch,tennis
636633323,51.6234982,-0.7332189,,pitch,tennis
636633324,51.6234542,-0.7330359,,pitch,tennis
636635368,54.2019170,-0.9346830,,pitch,tennis
636642529,54.2070078,-0.9771597,,pitch,tennis
636659875,51.0233640,-0.0203738,,pitch,tennis
636659882,51.0338363,-0.0217065,,pitch,tennis
636661490,51.0184092,-0.0157433,,pitch,tennis
636664500,50.9540948,-0.1748563,,pitch,tennis
636776982,51.0207477,-0.0592682,,pitch,tennis
636791254,51.0246255,-0.0598441,,pitch,tennis
636798595,51.0265799,-0.0552089,,pitch,tennis
636888827,51.4369523,-3.1717585,,pitch,tennis
636888828,51.4369116,-3.1719560,,pitch,tennis
637091935,54.2367025,-0.9464284,,pitch,tennis
637091939,54.2256474,-0.9323336,,pitch,tennis
637167140,54.9709962,-1.9691071,,pitch,tennis
637167148,54.9417059,-1.9134681,,pitch,tennis
637167149,54.9415790,-1.9130120,,pitch,tennis
637302086,51.1946472,-0.4377491,,pitch,tennis
637302104,51.1977410,-0.4396058,,pitch,tennis
637568238,51.1716198,-4.2063394,,pitch,tennis
637631611,50.8979299,0.0848417,,pitch,tennis
637651151,50.8786256,0.1327585,,pitch,tennis
637651152,50.8902539,0.1534011,,pitch,tennis
637948415,53.2492415,-4.1767292,,pitch,tennis
637985722,56.6288440,-3.5531410,,pitch,tennis
638174320,50.8610965,0.1812278,,pitch,tennis
638210153,52.5396319,-0.2737724,,pitch,tennis
638319478,50.7915368,0.1646325,,pitch,tennis
638465652,51.4520234,-3.4936507,,pitch,tennis
638499231,50.8457944,0.2084404,,pitch,tennis
638499253,50.8427452,0.1994566,,pitch,tennis
638566272,50.7683718,0.1935783,,pitch,tennis
638584655,51.4520644,-0.4066359,,pitch,tennis
638587921,51.0146076,0.0416702,,pitch,tennis
638735571,50.8486757,0.2035320,,pitch,tennis
638771656,50.9209586,0.0111901,,pitch,tennis
638772534,53.6186558,-2.2969326,,pitch,tennis
639041854,50.9471745,0.0071234,,pitch,tennis
639056588,50.9360847,-0.0066279,,pitch,tennis
639058777,50.9220086,-0.0005510,,pitch,tennis
639219656,51.3296748,-2.6974446,,pitch,tennis
639221053,51.6330748,0.4196399,,pitch,tennis
639221055,51.6331498,0.4194560,,pitch,tennis
639226366,51.6395385,0.4050120,,pitch,tennis
639226367,51.6398436,0.4051227,,pitch,tennis
639226368,51.6401585,0.4052467,,pitch,tennis
639226369,51.6401194,0.4055028,,pitch,tennis
639232972,51.7191409,0.4956617,,pitch,tennis
639232973,51.7190956,0.4958592,,pitch,tennis
639232974,51.7190461,0.4960597,,pitch,tennis
639233145,51.7193937,0.4944315,,pitch,tennis
639233146,51.7193411,0.4946455,,pitch,tennis
639475788,51.3269473,-2.7138529,,pitch,tennis
639634356,55.0409862,-6.9477741,,pitch,tennis
639634366,55.0433473,-6.9533058,,pitch,tennis
639634379,55.0566914,-6.9384160,,pitch,tennis
639638575,51.1112290,0.5549991,,pitch,tennis
639682495,52.1760461,-0.1874383,,pitch,tennis
639696078,51.1082493,0.5427012,,pitch,tennis
639720903,52.2824008,-1.5649936,,pitch,tennis
639741232,50.3796964,-4.2057554,,pitch,tennis
639741233,50.3795023,-4.2053845,,pitch,tennis
639788035,51.2778187,-0.5099295,,pitch,tennis
639788059,51.2685644,-0.5063133,,pitch,tennis
639788062,51.2680723,-0.5060957,,pitch,tennis
640054510,52.3321381,-0.0863189,,pitch,tennis
640054511,52.3320841,-0.0860801,,pitch,tennis
640054512,52.3320332,-0.0858629,,pitch,tennis
640054513,52.3317382,-0.0860238,,pitch,tennis
640054514,52.3317923,-0.0862545,,pitch,tennis
640054515,52.3318486,-0.0865025,,pitch,tennis
640132987,51.2200266,0.0263441,,pitch,tennis
640132995,51.2231952,0.0232730,,pitch,tennis
640133007,51.2218587,0.0221343,,pitch,tennis
640140806,51.2323545,0.0525164,,pitch,tennis
640163197,51.6377086,0.4316298,,pitch,tennis
640163198,51.6378093,0.4318375,,pitch,tennis
640167798,51.7401884,0.5185015,,pitch,tennis
640397275,54.1555034,-1.5284012,Ripon Tennis Centre,,tennis
640397276,54.1547788,-1.5287819,,pitch,tennis
640397277,54.1547821,-1.5290577,,pitch,tennis
640397278,54.1551197,-1.5281391,,pitch,tennis
640397279,54.1551231,-1.5284159,,pitch,tennis
640397280,54.1551328,-1.5287705,,pitch,tennis
640397281,54.1551361,-1.5290457,,pitch,tennis
640410397,50.9032409,0.1722441,,pitch,tennis
640410398,50.9262468,0.1629482,,pitch,tennis
640502745,51.0578415,-0.1623376,,pitch,tennis
640502762,51.0532911,-0.1694564,,pitch,tennis
640502764,51.0468879,-0.1609246,,pitch,tennis
640520241,51.0838519,-0.1675828,,pitch,tennis
640520251,51.0677517,-0.1595311,,pitch,tennis
640520253,51.0667880,-0.1584061,,pitch,tennis
640520256,51.0658326,-0.1552484,,pitch,tennis
640548041,53.0557640,-3.3272215,,pitch,tennis
640578715,50.9188668,-0.1026292,,pitch,tennis
640589996,50.9115975,-0.1162991,,pitch,tennis
640590002,50.9060222,-0.0888691,,pitch,tennis
640590007,50.9068037,-0.0937706,,pitch,tennis
640597362,50.9702308,-0.2339568,,pitch,tennis
640599098,50.9792177,-0.2221645,,pitch,tennis
640625339,50.9487108,-0.0033020,,pitch,tennis
640625354,50.9481483,0.0003907,,pitch,tennis
640634742,51.2577610,-0.5328822,,pitch,tennis
640645688,51.1557110,-1.0930935,,pitch,tennis
640645699,51.1547058,-1.0920150,,pitch,tennis
640645712,51.1590343,-1.0940076,,pitch,tennis
640645720,51.1602948,-1.0926942,,pitch,tennis
640731505,51.4240817,-0.0236082,,pitch,tennis
640865165,54.1399010,-1.1070550,,pitch,tennis
640866330,54.1359528,-1.0659913,,pitch,tennis
640866331,54.1314144,-1.0461742,,pitch,tennis
640887153,54.1559039,-1.0949932,,pitch,tennis
640988943,51.0440026,-0.0752399,,pitch,tennis
641142638,55.6980233,-1.9721117,,pitch,tennis
641234529,54.1260633,-1.0759056,,pitch,tennis
641264989,51.0150931,-0.1764203,,pitch,tennis
641264990,51.0148485,-0.1783687,,pitch,tennis
641264991,51.0151725,-0.1650610,,pitch,tennis
641271163,51.9513077,-1.8687406,,pitch,tennis
641525441,50.9977219,-0.1329025,,pitch,tennis
641650542,54.2035871,-5.8954068,,pitch,tennis
641699191,52.9648452,-2.4849010,,pitch,tennis
641701665,51.2087945,-0.5427644,,pitch,tennis
641704393,51.0156686,-0.1677880,,pitch,tennis
641866147,50.9884007,-0.0757727,,pitch,tennis
641997024,54.1657001,-1.1945684,,pitch,tennis
641997026,54.1621607,-1.2133386,,pitch,tennis
641997028,54.1623416,-1.2240035,,pitch,tennis
642048185,51.8866776,-0.1769909,,pitch,tennis
642481704,51.4930144,-0.4017103,,pitch,tennis
642481705,51.4930178,-0.4012636,,pitch,tennis
642481706,51.4928893,-0.4013039,,pitch,tennis
642481707,51.4928956,-0.4008628,,pitch,tennis
642481708,51.4928677,-0.4006532,,pitch,tennis
642481709,51.4928417,-0.4004434,,pitch,tennis
642522098,50.9960750,-0.0447498,,pitch,tennis
642544143,50.9974890,-0.0665188,,pitch,tennis
642544150,50.9947572,-0.0649705,,pitch,tennis
642649850,51.3619291,-2.3278523,,pitch,tennis
642649851,51.3616133,-2.3290384,,pitch,tennis
642649862,51.3610666,-2.3271400,,pitch,tennis
642694153,54.2529594,-1.2829765,,pitch,tennis
642701580,51.1119136,-0.8401003,,pitch,tennis
642708320,51.1128278,-0.8407236,,pitch,tennis
642890845,51.1294989,-0.8334970,,pitch,tennis
642890871,51.1376098,-0.8277414,,pitch,tennis
642894659,50.6929635,-1.5079836,,pitch,tennis
642895822,55.9328160,-4.1515566,,pitch,tennis
642895824,55.9328724,-4.1512788,,pitch,tennis
642932898,51.1367825,-0.8565528,,pitch,tennis
642932924,51.1390195,-0.8631946,,pitch,tennis
642932925,51.1387771,-0.8619530,,pitch,tennis
642934338,51.1282683,-0.8853228,,pitch,tennis
643100744,54.2038834,-1.2565886,,pitch,tennis
643176835,54.3605354,-1.2982737,,pitch,tennis
643181371,51.8834122,-2.0654211,,pitch,tennis
643181387,51.8845504,-2.0641023,,pitch,tennis
643181388,51.8841963,-2.0630508,,pitch,tennis
643181389,51.8843236,-2.0635385,,pitch,tennis
643514334,50.3319678,-3.5813070,,pitch,tennis
643517027,53.5454445,-2.6563238,,pitch,tennis
644031369,50.7870561,-3.3930206,,pitch,tennis
644540911,51.1358346,-0.9860085,,pitch,tennis
644560386,54.4955973,-6.0017502,,pitch,tennis
644910534,51.6196546,-2.1773315,,pitch,tennis
645053757,51.6742034,-1.2901096,,pitch,tennis
645089999,50.9555608,-0.2112011,,pitch,tennis
645091733,50.9471583,-0.2193334,,pitch,tennis
645411574,50.9288500,-0.2180269,,pitch,tennis
645447037,55.8192962,-4.1801229,,pitch,tennis
645623222,50.9215447,-0.0805618,,pitch,tennis
645648821,55.7806432,-4.0311952,,pitch,tennis
645648822,55.7807987,-4.0313210,,pitch,tennis
645696800,55.0884305,-1.7678261,College Tennis Court or Football Ground,pitch,tennis
645698437,50.9190976,-0.2242793,,pitch,tennis
645698438,50.9191680,-0.2237607,,pitch,tennis
645698439,50.9198017,-0.2235727,,pitch,tennis
645698440,50.9094618,-0.2264373,,pitch,tennis
645715797,51.5233610,-1.1497282,,pitch,tennis
646077413,51.1892438,-1.0425739,,pitch,tennis
646561610,51.1281771,-0.9831870,,pitch,tennis
646590884,51.8279455,-1.8356633,Northleach Tennis Club,pitch,tennis
646794374,51.1229026,-0.9949355,,pitch,tennis
647046919,51.1164926,-1.0137285,,pitch,tennis
647487457,51.1137745,-1.5021031,,pitch,tennis
647656516,51.7096818,-1.9922649,,pitch,tennis
647684964,51.6234557,-2.1993542,,pitch,tennis
647785736,51.1522760,-0.9143452,,pitch,tennis
647785738,51.1529106,-0.9138894,,pitch,tennis
647815887,50.1947001,-5.4061040,,pitch,tennis
647892785,51.1126203,-2.7157874,,pitch,tennis
648181532,52.1804093,0.1360948,,pitch,tennis
648202114,52.5746992,0.8263282,,pitch,tennis
648231502,50.9862066,-0.0499731,,pitch,tennis
648231507,50.9837796,-0.0452847,,pitch,tennis
648232186,50.9728025,-0.0546567,,pitch,tennis
648273987,54.1824347,-1.1221935,,pitch,tennis
648483178,51.7958701,-2.9999932,,pitch,tennis
648521444,51.0155152,0.0061462,,pitch,tennis
648521447,51.0138982,0.0018947,,pitch,tennis
648559502,50.9952073,-0.0249856,,pitch,tennis
648559506,50.9970916,-0.0262995,,pitch,tennis
648559515,50.9976247,-0.0481142,,pitch,tennis
648587775,50.9165264,0.0406997,,pitch,tennis
648596518,51.2510262,-0.0032834,,pitch,tennis
648596524,51.2512487,-0.0019285,,pitch,tennis
648687765,54.1667877,-1.2001314,,pitch,tennis
648838625,54.1243899,-1.1608529,,pitch,tennis
648886623,50.9590462,0.7404596,,pitch,tennis
649277500,51.0348247,-0.0131926,,pitch,tennis
649315941,52.2635796,0.4801557,,pitch,tennis
649550795,51.0629196,-0.3583519,,pitch,tennis
649550796,51.0630556,-0.3582060,,pitch,tennis
649550797,51.0631936,-0.3580579,,pitch,tennis
649594484,52.6969458,0.1857353,,pitch,tennis
649594485,52.6969538,0.1854844,,pitch,tennis
649594486,52.6969617,0.1852400,,pitch,tennis
649594487,52.6969697,0.1849901,,pitch,tennis
649598855,52.6969561,0.1853539,,sports_centre,tennis
649606095,51.1174269,-3.7848619,,pitch,tennis
649609090,50.9669181,0.0031135,,pitch,tennis
649609091,50.9678482,0.0029752,,pitch,tennis
649662854,55.9368578,-4.2115611,,pitch,tennis
649739081,51.8223742,-1.2424965,,pitch,tennis
649742471,51.7856295,-1.2191504,,pitch,tennis
649743456,57.6570275,-3.6055199,,pitch,tennis
650093333,52.6781606,-1.9677719,,pitch,tennis
650145503,51.4592611,-0.4779271,,pitch,tennis
650254252,50.9446386,-0.0562224,,pitch,tennis
650563534,52.2142505,0.8358119,,pitch,tennis
650716343,51.4410426,-1.1459064,,pitch,tennis
650716348,51.4432533,-1.1579035,,pitch,tennis
650734248,50.6671248,-1.1649602,,pitch,tennis
650759881,50.9964059,-0.0586765,,pitch,tennis
650789944,50.9767191,-0.0437051,,pitch,tennis
650970542,55.2948674,-1.7174012,,pitch,tennis
651179849,56.7429001,-2.4844542,,pitch,tennis
651481897,55.3153285,-1.7107283,,pitch,tennis
651481898,55.3155055,-1.7090802,,pitch,tennis
651482287,50.9816771,-0.0232280,,pitch,tennis
651528206,54.0997275,-1.0571837,,pitch,tennis
651528207,54.0953778,-1.0380309,,pitch,tennis
651528218,54.1072163,-1.0118272,,pitch,tennis
651550276,51.0032313,-0.0636402,,pitch,tennis
651556449,51.1451758,-1.0968035,,pitch,tennis
651597166,51.1228202,-0.8494855,,pitch,tennis
651626782,50.9860487,-0.2315751,,pitch,tennis
651626783,50.9853479,-0.2301460,,pitch,tennis
651626789,50.9818638,-0.2276615,,pitch,tennis
651626813,50.9813889,-0.2485865,,pitch,tennis
651627213,50.9873175,-0.2647633,,pitch,tennis
651738184,50.9911201,-1.2708197,,pitch,tennis
651783566,51.1508018,-0.8461343,,pitch,tennis
651783597,51.1562154,-0.8248252,,pitch,tennis
651804262,51.0168721,-0.2077206,,pitch,tennis
652080407,51.0437824,-0.1974017,,pitch,tennis
652110146,51.0585093,-0.2223589,,pitch,tennis
652113952,51.0179862,-0.1815820,,pitch,tennis
652120994,51.0001842,-0.1906824,,pitch,tennis
652462502,51.0075381,-0.2084177,,pitch,tennis
652462503,51.0113073,-0.2075169,,pitch,tennis
652462504,50.9994255,-0.2310014,,pitch,tennis
652509118,53.6262903,-2.2815808,,pitch,tennis
652523623,57.1370062,-2.1250007,,pitch,tennis
652527153,52.5849605,-0.2744343,,pitch,tennis
652527154,52.5850212,-0.2742309,,pitch,tennis
652527155,52.5850822,-0.2740405,,pitch,tennis
652527156,52.5847827,-0.2737648,,pitch,tennis
652527157,52.5846719,-0.2735663,,pitch,tennis
652705827,52.6196976,1.3042852,,pitch,tennis
652954770,50.9942638,-0.2350233,,pitch,tennis
652971642,51.0288350,-0.2135912,,pitch,tennis
652974957,51.0518792,-0.5140830,,pitch,tennis
652974959,51.0493640,-0.5193557,,pitch,tennis
652974961,51.0491279,-0.5167888,,pitch,tennis
652974963,51.0607938,-0.5130773,,pitch,tennis
652974966,51.0595192,-0.5178148,,pitch,tennis
652974967,51.0690534,-0.4809817,,pitch,tennis
652974969,51.0674842,-0.4773770,,pitch,tennis
652974970,51.0640049,-0.4456177,,pitch,tennis
652974971,51.0608590,-0.4396368,,pitch,tennis
652974973,51.0640829,-0.4348252,,pitch,tennis
652995298,55.4304853,-1.8422262,,pitch,tennis
653066287,55.6713285,-2.1451996,,pitch,tennis
653089967,51.0015224,-0.2905585,,pitch,tennis
653150969,50.7242461,-1.5909773,Milford Tennis and Squash Club,pitch,tennis
653163616,51.9398250,-1.4253548,,pitch,tennis
653246917,55.4452388,-1.7674351,,pitch,tennis
653249619,51.0391358,-0.0869182,,pitch,tennis
653615530,51.9442966,-1.4094684,,pitch,tennis
653621629,51.4517129,-0.9652492,,pitch,tennis
653643791,51.6276176,0.3010580,Becket Keys Tennis Courts,pitch,tennis
653662824,50.9501619,-0.0851992,,pitch,tennis
653724404,55.8981510,-3.0766848,,pitch,tennis
653748555,51.0600012,-0.4660081,,pitch,tennis
653748584,51.1136057,-0.8209319,,pitch,tennis
653751088,51.1567680,-1.0477782,,pitch,tennis
653751090,51.1579640,-1.0437581,,pitch,tennis
653751097,51.1575349,-1.0446012,,pitch,tennis
653751105,51.1554317,-1.0497051,,pitch,tennis
653751113,51.1572333,-1.0495771,,pitch,tennis
653751121,51.1553619,-1.0523530,,pitch,tennis
653751129,51.1568591,-1.0545024,,pitch,tennis
653751137,51.1548132,-1.0563331,,pitch,tennis
653751145,51.1466607,-1.0494596,,pitch,tennis
653751153,51.1640722,-1.0609169,,pitch,tennis
653751161,51.1786473,-1.0696729,,pitch,tennis
653754431,51.0497728,-0.5039589,,pitch,tennis
653760368,51.0535489,-0.5051009,,pitch,tennis
653801769,51.1802757,-0.5220446,,pitch,tennis
653807752,55.4092304,-1.8272310,,pitch,tennis
653814983,51.1724013,-0.5502423,,pitch,tennis
653995791,51.7316381,-0.5000183,,pitch,tennis
654160866,53.5988495,-2.4721390,,sports_centre,tennis
654160867,53.5989119,-2.4719274,,pitch,tennis
654160868,53.5988511,-2.4721331,,pitch,tennis
654199300,53.5803440,-2.4444209,,pitch,tennis
654234175,51.9336426,-1.4724088,,pitch,tennis
654283463,51.6992776,-0.3731984,,pitch,tennis
654349942,51.4303093,-2.7626598,,pitch,tennis
654349943,51.4303095,-2.7628725,,pitch,tennis
654349944,51.4303097,-2.7630850,,pitch,tennis
654417067,55.6849909,-1.9354583,,pitch,tennis
654467913,51.5895214,-1.4554466,,pitch,tennis
654476081,50.1507208,-5.0589699,,pitch,tennis
654505647,52.6745603,-2.4814515,,pitch,tennis
654571301,51.0314989,-0.4716517,,pitch,tennis
654587036,50.9420071,-0.2278010,,pitch,tennis
654592586,51.6458896,-0.4721229,,pitch,tennis
654683537,51.9406243,-1.4628852,,pitch,tennis
654755224,56.1962441,-3.1589810,,pitch,tennis
654793055,51.0583249,-0.9386646,,pitch,tennis
654793059,51.0552187,-0.9379095,,pitch,tennis
654842462,51.1513117,-1.1678179,,pitch,tennis
654842470,51.1509641,-1.1760584,,pitch,tennis
654842478,51.1511903,-1.1726577,,pitch,tennis
655177721,60.3417707,-1.0165505,,pitch,tennis
655182356,51.4114224,-0.6643382,,pitch,tennis
655259607,50.9316910,-0.0422682,,pitch,tennis
655444918,51.1178100,-0.8313511,,pitch,tennis
655589382,54.6345587,-5.5323291,,pitch,tennis
656263736,50.7081671,-3.4371089,,pitch,tennis
656266905,54.3005373,-0.5132428,,pitch,tennis
656344210,54.2967131,-0.5223525,,pitch,tennis
656344244,54.2961480,-0.5479506,,pitch,tennis
656588583,51.0891318,-0.9619879,,pitch,tennis
656588585,51.0900010,-0.9647661,,pitch,tennis
656588587,51.0891450,-0.9675622,,pitch,tennis
656588614,51.0902209,-0.9763183,,pitch,tennis
656615329,51.0858020,-1.0116991,,pitch,tennis
656761434,54.1853742,-0.8611727,,pitch,tennis
656761445,54.1800382,-0.8518996,,pitch,tennis
656790632,54.2067867,-0.8328574,,pitch,tennis
656800734,54.1787281,-0.8080623,,pitch,tennis
656800755,54.1716452,-0.8334307,,pitch,tennis
656851519,50.9907717,-0.2181004,,pitch,tennis
656931032,51.1885245,0.1097876,,pitch,tennis
657025935,51.0004567,-0.2164527,,pitch,tennis
657049238,57.9759761,-3.9704314,,pitch,tennis
657198544,54.1609334,-0.7782659,,pitch,tennis
657412486,51.2244769,-0.2679666,,pitch,tennis
657438448,52.1121012,-1.2757856,,pitch,tennis
657534853,55.4214636,-1.6779139,,pitch,tennis
657687757,51.1276097,0.3074444,,pitch,tennis
657738238,51.0066803,-1.0346434,,pitch,tennis
657738241,51.0068995,-1.0424587,,pitch,tennis
657813286,51.1217106,0.2990869,,pitch,tennis
658120342,54.2257682,-0.8742236,,pitch,tennis
658244779,54.2671576,-2.7370291,,pitch,tennis
658290801,51.4242832,-2.7528906,,pitch,tennis
658404296,53.3768542,-0.0573540,,pitch,tennis
658404298,53.3778481,-0.0562380,,pitch,tennis
658407487,53.3863072,-0.0338284,,pitch,tennis
658519997,56.6565845,-2.9908748,,pitch,tennis
658551242,51.3252255,-0.7473805,Watchetts Recreation Ground Tennis,pitch,tennis
658597650,52.3643385,-1.9973811,,pitch,tennis
658697047,54.1946205,-0.8705643,,pitch,tennis
658708250,50.4645146,-5.0294276,,pitch,tennis
658781034,50.9776930,-2.3062610,,pitch,tennis
658834552,53.3761889,-0.0564142,,pitch,tennis
658839979,53.3672267,-0.0349224,,pitch,tennis
658852164,51.1133287,-0.4314248,,pitch,tennis
658852184,51.1212854,-0.4250211,,pitch,tennis
658863910,51.5575896,-1.2616386,,pitch,tennis
658865882,51.5742894,-1.2606830,,pitch,tennis
658865887,51.5774568,-1.2558158,,pitch,tennis
658865890,51.5727097,-1.2349396,,pitch,tennis
658894706,51.5821111,-1.2197600,,pitch,tennis
658898353,51.5606948,-1.1341266,,pitch,tennis
658899270,51.5390423,-1.0606542,,pitch,tennis
658956484,53.8306703,-1.6342455,,pitch,tennis
658956485,53.8305577,-1.6343181,,pitch,tennis
658956486,53.8304321,-1.6343992,,pitch,tennis
658956487,53.8303273,-1.6344853,,pitch,tennis
658994723,50.7901960,-1.0533484,,sports_centre,tennis
659124219,51.6721244,-0.5600806,,pitch,tennis
659272654,51.2767348,-0.1614683,,pitch,tennis
659272658,51.2777718,-0.1624354,,pitch,tennis
659331461,53.5692665,-2.4980570,,pitch,tennis
659331462,53.5693385,-2.4979002,,pitch,tennis
659350151,51.1386805,-0.4870715,,pitch,tennis
659350152,51.1386769,-0.4868539,,pitch,tennis
659378997,51.7448790,-0.8900287,,pitch,tennis
659513246,51.1598218,-0.4016865,,pitch,tennis
659515784,51.1635187,-0.3937346,,pitch,tennis
659612876,51.6772358,-0.7532485,,pitch,tennis
659678787,51.4334955,-2.7413825,,pitch,tennis
659721219,51.2421473,-0.4567403,,pitch,tennis
659782905,51.2070410,-0.4841597,,pitch,tennis
659782935,51.2109675,-0.4763798,,pitch,tennis
659910792,51.1187312,-0.8349128,,pitch,tennis
659919695,54.1592202,-3.1856913,,pitch,tennis
659924713,50.9843705,-0.3544210,,pitch,tennis
659924714,50.9779791,-0.3462117,,pitch,tennis
659929814,50.9760694,-0.3647209,,pitch,tennis
659935210,50.9866328,-0.3781691,,pitch,tennis
660060192,53.1365909,-1.2690238,,pitch,tennis
660106892,51.1050411,-0.4405203,,pitch,tennis
660116083,50.9473581,-0.3468286,,pitch,tennis
660145380,52.2825662,-0.9305627,,pitch,tennis
660165657,51.1066986,-0.4220284,,pitch,tennis
660256009,54.1663467,-0.9494151,,pitch,tennis
660269219,52.6166077,1.2987304,,pitch,tennis
660488273,51.1354635,-0.4353445,,pitch,tennis
660604438,55.4689366,-1.6053249,,pitch,tennis
660615350,50.9808941,-0.3891691,,pitch,tennis
660618012,51.3707000,1.3071618,,pitch,tennis
660626178,50.9940043,-0.4431818,,pitch,tennis
660626210,50.9857277,-0.4656000,,pitch,tennis
660626214,50.9775729,-0.4732022,,pitch,tennis
660626216,50.9755314,-0.4715189,,pitch,tennis
660626220,50.9670239,-0.4683179,,pitch,tennis
660627160,50.9716784,-0.4691360,,pitch,tennis
660751990,50.9864726,-0.3837608,,pitch,tennis
660770002,50.9764688,-0.4015897,,pitch,tennis
660770013,50.9921915,-0.3819319,,pitch,tennis
660776640,50.9851398,-0.4131685,,pitch,tennis
660783658,50.9643291,-0.4224464,,pitch,tennis
660783663,50.9680787,-0.4242805,,pitch,tennis
660803650,50.9111864,-0.2602118,,pitch,tennis
660803653,50.9106971,-0.2628669,,pitch,tennis
660942480,50.9970004,-0.3909915,,pitch,tennis
660942488,51.0033270,-0.3859807,,pitch,tennis
661153998,51.4473835,-0.9520440,,pitch,tennis
661302166,50.8673256,-2.3214382,,pitch,tennis
661741930,51.1239659,-0.4307007,,pitch,tennis
661804103,50.9564285,-0.3284360,,pitch,tennis
661894815,50.9632055,-0.2575692,,pitch,tennis
661988853,51.6540903,-0.3084621,,pitch,tennis
661988854,51.6542101,-0.3085775,,pitch,tennis
661988855,51.6543300,-0.3087049,,pitch,tennis
661988856,51.6544381,-0.3088376,,pitch,tennis
661988857,51.6545762,-0.3090401,,pitch,tennis
661988858,51.6546960,-0.3091755,,pitch,tennis
661988859,51.6548200,-0.3093016,,pitch,tennis
661988860,51.6549664,-0.3094236,,pitch,tennis
661996670,51.6155437,-0.2241763,,pitch,tennis
662013647,50.9535054,-0.3108893,,pitch,tennis
662064623,51.1257023,-0.4051208,,pitch,tennis
662080402,52.5814213,0.9741130,Hingham Tennis Courts,pitch,tennis
662133323,50.9443797,-0.3243023,,pitch,tennis
662181037,50.9452807,-0.3063414,,pitch,tennis
662215991,51.8798564,-0.0116904,,pitch,tennis
662215992,51.8801752,-0.0118768,,pitch,tennis
662215993,51.8801702,-0.0116797,,pitch,tennis
662215994,51.8804873,-0.0116810,,pitch,tennis
662223143,51.0104175,-3.0884430,,pitch,tennis
662223148,51.0105197,-3.0873098,,pitch,tennis
662223149,51.0105146,-3.0875230,,pitch,tennis
662223150,51.0105036,-3.0879575,,pitch,tennis
662223151,51.0104944,-3.0881681,,pitch,tennis
662223152,51.0105054,-3.0877399,,pitch,tennis
662224128,51.3893762,-0.3440281,,pitch,tennis
662224129,51.3891139,-0.3439765,,pitch,tennis
662224130,51.3892451,-0.3440041,,pitch,tennis
662226107,52.8937539,-2.8933633,,pitch,tennis
662226110,52.8938028,-2.8931353,,pitch,tennis
662226112,52.8933218,-2.8935081,,pitch,tennis
